,mlb_name,pitch_type,quality,ball_pct,strike_pct,foul_pct,in_play_pct,pitch_count,avg_qual,pitch_name
485388,Jack Flaherty,FF,0.1635119047619045,0.3333333333333333,0.2857142857142857,0.20833333333333334,0.17261904761904762,168.0,0.1603646846323446,Four-seam Fastball
485391,Jack Flaherty,SL,0.3410294117647057,0.29411764705882354,0.4338235294117647,0.07352941176470588,0.19852941176470587,136.0,0.20810453817692648,Slider
485408,Jack Flaherty,CU,0.18699999999999992,0.45714285714285713,0.35714285714285715,0.07142857142857142,0.11428571428571428,70.0,0.17778582610313318,Curveball
485409,Jack Flaherty,FT,0.11937499999999995,0.4140625,0.25,0.1875,0.1484375,128.0,0.09296613721316117,Two-seam Fastball
485448,Jack Flaherty,CH,-0.011199999999999993,0.52,0.16,0.2,0.12,25.0,0.12765397399004674,Changeup
485915,Ryan Sherriff,SI,0.10338028169014095,0.3873239436619718,0.2535211267605634,0.176056338028169,0.18309859154929578,142.0,0.11394481591195386,Sinker
485919,Ryan Sherriff,SL,0.33961038961038936,0.22077922077922077,0.4155844155844156,0.18181818181818182,0.18181818181818182,77.0,0.20810453817692648,Slider
485922,Ryan Sherriff,FF,0.0541304347826087,0.34782608695652173,0.1956521739130435,0.2608695652173913,0.1956521739130435,46.0,0.1603646846323446,Four-seam Fastball
486180,Sam Tuivailala,FF,0.2125307125307132,0.3095823095823096,0.33906633906633904,0.17936117936117937,0.171990171990172,407.0,0.1603646846323446,Four-seam Fastball
486183,Sam Tuivailala,SL,0.08822580645161296,0.31451612903225806,0.2661290322580645,0.14516129032258066,0.27419354838709675,124.0,0.20810453817692648,Slider
486188,Sam Tuivailala,CU,0.10583941605839405,0.4306569343065693,0.2846715328467153,0.0948905109489051,0.1897810218978102,137.0,0.17778582610313318,Curveball
486850,Alec Mills,FT,0.19076923076923077,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.0,13.0,0.09296613721316117,Two-seam Fastball
486882,Manny Banuelos,FF,-0.15099999999999997,0.35,0.1,0.2,0.35,20.0,0.1603646846323446,Four-seam Fastball
486914,Manny Banuelos,FT,0.09166666666666669,0.4166666666666667,0.16666666666666666,0.25,0.16666666666666666,12.0,0.09296613721316117,Two-seam Fastball
486944,Caleb Smith,FF,0.2266807610993664,0.34460887949260044,0.3150105708245243,0.21141649048625794,0.12896405919661733,473.0,0.1603646846323446,Four-seam Fastball
486948,Caleb Smith,SL,0.23180672268907546,0.37815126050420167,0.3445378151260504,0.13025210084033614,0.14705882352941177,238.0,0.20810453817692648,Slider
486949,Caleb Smith,CU,0.25428571428571434,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,14.0,0.17778582610313318,Curveball
486955,Caleb Smith,CH,0.1568589743589742,0.40384615384615385,0.26282051282051283,0.16025641025641027,0.17307692307692307,156.0,0.12765397399004674,Changeup
486958,Caleb Smith,FT,0.1295652173913044,0.30434782608695654,0.2608695652173913,0.21739130434782608,0.21739130434782608,23.0,0.09296613721316117,Two-seam Fastball
487849,Nick Martinez,FT,0.010472813238770765,0.3735224586288416,0.19148936170212766,0.1938534278959811,0.24113475177304963,423.0,0.09296613721316117,Two-seam Fastball
487851,Nick Martinez,FF,0.12071140939597398,0.34496644295302015,0.2684563758389262,0.2,0.1865771812080537,745.0,0.1603646846323446,Four-seam Fastball
487852,Nick Martinez,SL,0.12631578947368433,0.3684210526315789,0.3157894736842105,0.07894736842105263,0.23684210526315788,38.0,0.20810453817692648,Slider
487854,Nick Martinez,CU,0.12239316239316211,0.4131054131054131,0.30484330484330485,0.10541310541310542,0.17663817663817663,351.0,0.17778582610313318,Curveball
487867,Nick Martinez,CH,0.03457142857142871,0.3673469387755102,0.20816326530612245,0.17551020408163265,0.24897959183673468,245.0,0.12765397399004674,Changeup
488103,Nick Martinez,FC,0.08692640692640637,0.3333333333333333,0.24675324675324675,0.18181818181818182,0.23809523809523808,231.0,0.1565383301837312,Cutter
489882,Taijuan Walker,FC,0.022500000000000072,0.4081196581196581,0.20726495726495728,0.1517094017094017,0.2329059829059829,468.0,0.1565383301837312,Cutter
489883,Taijuan Walker,FF,0.2186479177933981,0.3299080584099513,0.32341806381828014,0.19740400216333154,0.149269875608437,1849.0,0.1603646846323446,Four-seam Fastball
489888,Taijuan Walker,FS,0.011346153846153655,0.4188034188034188,0.202991452991453,0.14316239316239315,0.23504273504273504,468.0,0.16232061961128993,Sinking Fastball
489903,Taijuan Walker,CU,0.141166253101737,0.4491315136476427,0.315136476426799,0.09429280397022333,0.141439205955335,403.0,0.17778582610313318,Curveball
489947,Taijuan Walker,FT,0.19650793650793633,0.3333333333333333,0.30952380952380953,0.1984126984126984,0.15873015873015872,126.0,0.09296613721316117,Two-seam Fastball
493196,Yohander Mendez,CH,0.0160975609756098,0.3902439024390244,0.24390243902439024,0.12195121951219512,0.24390243902439024,41.0,0.12765397399004674,Changeup
493197,Yohander Mendez,FF,0.014714285714285718,0.3142857142857143,0.18571428571428572,0.22857142857142856,0.2714285714285714,70.0,0.1603646846323446,Four-seam Fastball
493199,Yohander Mendez,SI,0.0013207547169811732,0.41509433962264153,0.18867924528301888,0.16981132075471697,0.22641509433962265,53.0,0.11394481591195386,Sinker
493203,Yohander Mendez,SL,0.24358974358974372,0.4358974358974359,0.3076923076923077,0.1794871794871795,0.07692307692307693,39.0,0.20810453817692648,Slider
493406,Clay Buchholz,FT,0.20941176470588235,0.23529411764705882,0.4117647058823529,0.058823529411764705,0.29411764705882354,17.0,0.09296613721316117,Two-seam Fastball
493407,Clay Buchholz,CU,0.19285714285714298,0.32142857142857145,0.32142857142857145,0.21428571428571427,0.14285714285714285,28.0,0.17778582610313318,Curveball
493408,Clay Buchholz,FF,0.06692307692307692,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,39.0,0.1603646846323446,Four-seam Fastball
493409,Clay Buchholz,FC,0.10823529411764708,0.20588235294117646,0.23529411764705882,0.23529411764705882,0.3235294117647059,34.0,0.1565383301837312,Cutter
493412,Clay Buchholz,CH,-0.05499999999999999,0.6,0.15,0.1,0.15,20.0,0.12765397399004674,Changeup
493544,Mike Wright,SI,0.09083870967741926,0.4,0.2967741935483871,0.11612903225806452,0.1870967741935484,155.0,0.11394481591195386,Sinker
493545,Mike Wright,FF,0.18408256880733906,0.3394495412844037,0.28440366972477066,0.21559633027522937,0.16055045871559634,218.0,0.1603646846323446,Four-seam Fastball
493549,Mike Wright,SL,0.22639593908629407,0.3401015228426396,0.3248730964467005,0.17258883248730963,0.16243654822335024,197.0,0.20810453817692648,Slider
493560,Mike Wright,CH,0.11229166666666673,0.4791666666666667,0.22916666666666666,0.1875,0.10416666666666667,48.0,0.12765397399004674,Changeup
493645,Mike Wright,CU,-0.005333333333333338,0.4,0.23333333333333334,0.13333333333333333,0.23333333333333334,30.0,0.17778582610313318,Curveball
494081,Mike Wright,FT,0.0908695652173913,0.391304347826087,0.2608695652173913,0.17391304347826086,0.17391304347826086,23.0,0.09296613721316117,Two-seam Fastball
494216,Jeanmar Gomez,SI,0.02336492890995266,0.3696682464454976,0.24644549763033174,0.13744075829383887,0.24644549763033174,211.0,0.11394481591195386,Sinker
494220,Jeanmar Gomez,CH,0.1993939393939394,0.3939393939393939,0.2727272727272727,0.20202020202020202,0.13131313131313133,99.0,0.12765397399004674,Changeup
494226,Jeanmar Gomez,FF,0.0818181818181818,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.09090909090909091,11.0,0.1603646846323446,Four-seam Fastball
494232,Jeanmar Gomez,SL,0.31666666666666676,0.3333333333333333,0.3888888888888889,0.16666666666666666,0.1111111111111111,36.0,0.20810453817692648,Slider
494573,Brandon Finnegan,FF,0.12164772727272694,0.4034090909090909,0.2840909090909091,0.14772727272727273,0.16477272727272727,176.0,0.1603646846323446,Four-seam Fastball
494577,Brandon Finnegan,SL,0.052500000000000074,0.5151515151515151,0.23484848484848486,0.10606060606060606,0.14393939393939395,132.0,0.20810453817692648,Slider
494599,Brandon Finnegan,SI,0.11760683760683706,0.37606837606837606,0.2606837606837607,0.19230769230769232,0.17094017094017094,234.0,0.11394481591195386,Sinker
494620,Brandon Finnegan,CH,0.15390804597701152,0.42528735632183906,0.26436781609195403,0.16091954022988506,0.14942528735632185,87.0,0.12765397399004674,Changeup
495202,Reynaldo Lopez,FF,0.11761780104712115,0.33507853403141363,0.24083769633507854,0.22774869109947643,0.19633507853403143,764.0,0.1603646846323446,Four-seam Fastball
495208,Reynaldo Lopez,CU,0.04323353293413177,0.4550898203592814,0.24550898203592814,0.12574850299401197,0.17365269461077845,167.0,0.17778582610313318,Curveball
495209,Reynaldo Lopez,CH,0.11141304347826032,0.40942028985507245,0.286231884057971,0.10869565217391304,0.1956521739130435,276.0,0.12765397399004674,Changeup
495726,Reynaldo Lopez,SL,0.09771739130434781,0.44565217391304346,0.29347826086956524,0.06521739130434782,0.1956521739130435,92.0,0.20810453817692648,Slider
496508,Zach Putnam,FF,0.16982456140350893,0.42105263157894735,0.2631578947368421,0.22807017543859648,0.08771929824561403,57.0,0.1603646846323446,Four-seam Fastball
496540,Zach Putnam,FS,0.3683018867924526,0.24528301886792453,0.41509433962264153,0.1320754716981132,0.20754716981132076,53.0,0.16232061961128993,Sinking Fastball
496549,Zach Putnam,FT,0.09559999999999999,0.36,0.28,0.16,0.2,25.0,0.09296613721316117,Two-seam Fastball
496643,Raisel Iglesias,SL,0.3110141509433975,0.3584905660377358,0.37264150943396224,0.1509433962264151,0.1179245283018868,424.0,0.20810453817692648,Slider
496646,Raisel Iglesias,FF,0.21207126948775118,0.3207126948775056,0.30734966592427615,0.21603563474387527,0.155902004454343,449.0,0.1603646846323446,Four-seam Fastball
496651,Raisel Iglesias,CH,0.22455696202531628,0.35443037974683544,0.31645569620253167,0.16455696202531644,0.16455696202531644,237.0,0.12765397399004674,Changeup
496655,Raisel Iglesias,SI,0.19399425287356328,0.34195402298850575,0.3103448275862069,0.1925287356321839,0.15517241379310345,348.0,0.11394481591195386,Sinker
498103,Drew Storen,SL,0.19245014245014272,0.35327635327635326,0.3162393162393162,0.17094017094017094,0.15954415954415954,351.0,0.20810453817692648,Slider
498104,Drew Storen,CH,0.10375000000000001,0.3625,0.24375,0.1875,0.20625,160.0,0.12765397399004674,Changeup
498106,Drew Storen,FF,0.2028275862068963,0.296551724137931,0.27586206896551724,0.2689655172413793,0.15862068965517243,145.0,0.1603646846323446,Four-seam Fastball
498110,Drew Storen,SI,0.09865612648221318,0.33992094861660077,0.2608695652173913,0.18972332015810275,0.20948616600790515,253.0,0.11394481591195386,Sinker
499012,Michael Ynoa,CH,0.04804347826086956,0.43478260869565216,0.1956521739130435,0.17391304347826086,0.1956521739130435,46.0,0.12765397399004674,Changeup
499013,Michael Ynoa,FF,0.046203703703703775,0.4537037037037037,0.23148148148148148,0.12962962962962962,0.18518518518518517,108.0,0.1603646846323446,Four-seam Fastball
499015,Michael Ynoa,CU,0.20456310679611608,0.49514563106796117,0.30097087378640774,0.13592233009708737,0.06796116504854369,103.0,0.17778582610313318,Curveball
499033,Michael Ynoa,SL,0.14994082840236664,0.41420118343195267,0.30177514792899407,0.11834319526627218,0.16568047337278108,169.0,0.20810453817692648,Slider
499085,Michael Ynoa,FT,0.0557916666666666,0.425,0.2125,0.19583333333333333,0.16666666666666666,240.0,0.09296613721316117,Two-seam Fastball
499678,Jharel Cotton,FT,0.10352941176470548,0.40896358543417366,0.25210084033613445,0.1792717086834734,0.15966386554621848,357.0,0.09296613721316117,Two-seam Fastball
499679,Jharel Cotton,FF,0.12946015424164653,0.33033419023136246,0.2455012853470437,0.2326478149100257,0.19151670951156813,778.0,0.1603646846323446,Four-seam Fastball
499681,Jharel Cotton,CU,0.11353233830845755,0.48258706467661694,0.2935323383084577,0.11442786069651742,0.10945273631840796,201.0,0.17778582610313318,Curveball
499683,Jharel Cotton,SL,0.12553435114503797,0.3530534351145038,0.3015267175572519,0.12213740458015267,0.22328244274809161,524.0,0.20810453817692648,Slider
499689,Jharel Cotton,CH,0.14083984374999972,0.384765625,0.275390625,0.16015625,0.1796875,512.0,0.12765397399004674,Changeup
502050,Andrew Triggs,FT,0.1634188034188032,0.2777777777777778,0.3247863247863248,0.16666666666666666,0.23076923076923078,234.0,0.09296613721316117,Two-seam Fastball
502056,Andrew Triggs,CU,0.12832432432432425,0.5054054054054054,0.26756756756756755,0.11621621621621622,0.11081081081081082,370.0,0.17778582610313318,Curveball
502058,Andrew Triggs,SL,0.16787234042553262,0.3276595744680851,0.3148936170212766,0.14468085106382977,0.2127659574468085,470.0,0.20810453817692648,Slider
502070,Andrew Triggs,CH,-0.018999999999999975,0.5,0.2,0.13333333333333333,0.16666666666666666,30.0,0.12765397399004674,Changeup
502074,Andrew Triggs,FF,-0.012676056338028133,0.5070422535211268,0.16901408450704225,0.16901408450704225,0.15492957746478872,71.0,0.1603646846323446,Four-seam Fastball
502125,Andrew Triggs,SI,0.11193693693693679,0.36711711711711714,0.3063063063063063,0.12162162162162163,0.20495495495495494,444.0,0.11394481591195386,Sinker
503669,Masahiro Tanaka,SI,0.06176882661996443,0.329246935201401,0.2486865148861646,0.17162872154115585,0.2504378283712785,571.0,0.11394481591195386,Sinker
503670,Masahiro Tanaka,FS,0.2315904139433567,0.3115468409586057,0.3082788671023965,0.1840958605664488,0.19607843137254902,918.0,0.16232061961128993,Sinking Fastball
503672,Masahiro Tanaka,SL,0.29232127838519434,0.2960470984020185,0.3725820016820858,0.16232127838519764,0.16904962153069805,1189.0,0.20810453817692648,Slider
503681,Masahiro Tanaka,FF,0.10436170212765948,0.4219858156028369,0.2624113475177305,0.16666666666666666,0.14893617021276595,564.0,0.1603646846323446,Four-seam Fastball
503701,Masahiro Tanaka,CU,0.2952195121951218,0.33658536585365856,0.43902439024390244,0.1024390243902439,0.12195121951219512,205.0,0.17778582610313318,Curveball
503750,Masahiro Tanaka,FC,0.19140127388534997,0.4140127388535032,0.3248407643312102,0.14012738853503184,0.12101910828025478,157.0,0.1565383301837312,Cutter
507273,Daniel Norris,FF,0.11513098464318107,0.3676603432700994,0.26738934056007224,0.17886178861788618,0.1860885275519422,1107.0,0.1603646846323446,Four-seam Fastball
507275,Daniel Norris,CH,0.08201550387596844,0.4883720930232558,0.2596899224806202,0.10852713178294573,0.1434108527131783,258.0,0.12765397399004674,Changeup
507278,Daniel Norris,CU,0.08809523809523781,0.5343915343915344,0.26455026455026454,0.07936507936507936,0.12169312169312169,189.0,0.17778582610313318,Curveball
507281,Daniel Norris,SL,0.1688030888030892,0.361003861003861,0.29343629343629346,0.16216216216216217,0.1833976833976834,518.0,0.20810453817692648,Slider
507323,Daniel Norris,FT,-0.07791666666666665,0.5,0.16666666666666666,0.125,0.20833333333333334,24.0,0.09296613721316117,Two-seam Fastball
509369,Drew VerHagen,FF,0.06140350877192988,0.32748538011695905,0.27485380116959063,0.13450292397660818,0.2631578947368421,171.0,0.1603646846323446,Four-seam Fastball
509370,Drew VerHagen,SL,0.17872180451127817,0.39849624060150374,0.3383458646616541,0.08270676691729323,0.18045112781954886,133.0,0.20810453817692648,Slider
509375,Drew VerHagen,FT,0.05276150627615069,0.3807531380753138,0.21338912133891214,0.19665271966527198,0.20920502092050208,239.0,0.09296613721316117,Two-seam Fastball
509384,Drew VerHagen,CU,0.1485185185185184,0.45925925925925926,0.3111111111111111,0.1111111111111111,0.11851851851851852,135.0,0.17778582610313318,Curveball
509391,Drew VerHagen,CH,0.17047619047619053,0.6190476190476191,0.2857142857142857,0.09523809523809523,0.0,21.0,0.12765397399004674,Changeup
510068,Chasen Shreve,SL,0.12878787878787887,0.37373737373737376,0.2828282828282828,0.16161616161616163,0.18181818181818182,99.0,0.20810453817692648,Slider
510069,Chasen Shreve,FF,0.21387673956262546,0.3757455268389662,0.32007952286282304,0.18886679920477137,0.11530815109343936,503.0,0.1603646846323446,Four-seam Fastball
510071,Chasen Shreve,FS,0.19320541760722396,0.43115124153498874,0.2866817155756208,0.13318284424379231,0.1489841986455982,443.0,0.16232061961128993,Sinking Fastball
511113,Mike Fiers,FF,0.18552419354838862,0.3588709677419355,0.3084677419354839,0.18346774193548387,0.14919354838709678,992.0,0.1603646846323446,Four-seam Fastball
511114,Mike Fiers,CH,0.19793906810035947,0.30824372759856633,0.3010752688172043,0.1971326164874552,0.1935483870967742,558.0,0.12765397399004674,Changeup
511115,Mike Fiers,FT,0.1130590339892664,0.3148479427549195,0.25760286225402507,0.20930232558139536,0.2182468694096601,559.0,0.09296613721316117,Two-seam Fastball
511116,Mike Fiers,CU,0.09881818181818178,0.46545454545454545,0.2690909090909091,0.11272727272727273,0.15272727272727274,550.0,0.17778582610313318,Curveball
511119,Mike Fiers,SL,0.08273170731707297,0.3902439024390244,0.2731707317073171,0.13658536585365855,0.2,205.0,0.20810453817692648,Slider
511121,Mike Fiers,FC,0.028252427184466158,0.3592233009708738,0.20388349514563106,0.20388349514563106,0.23300970873786409,103.0,0.1565383301837312,Cutter
514080,Ken Giles,SL,0.32582887700534874,0.32976827094474154,0.39928698752228164,0.13725490196078433,0.13368983957219252,561.0,0.20810453817692648,Slider
514081,Ken Giles,FF,0.1713333333333347,0.32296296296296295,0.2651851851851852,0.23555555555555555,0.17629629629629628,675.0,0.1603646846323446,Four-seam Fastball
515316,Koda Glover,SL,0.2053691275167783,0.3288590604026846,0.2751677852348993,0.22818791946308725,0.16778523489932887,149.0,0.20810453817692648,Slider
515317,Koda Glover,FF,0.12329411764705892,0.3764705882352941,0.29411764705882354,0.1411764705882353,0.18823529411764706,85.0,0.1603646846323446,Four-seam Fastball
515325,Koda Glover,CU,0.22692307692307695,0.4230769230769231,0.38461538461538464,0.07692307692307693,0.11538461538461539,26.0,0.17778582610313318,Curveball
